source,platform,type,post_id,date,text,title,url,image_url,domain,country,query,file_source,description,content,published_date,source_url,language,retweets,likes,user_location,comments,sentiment,user_display_name,user_name,user_avatar,reply_count,quote_count,view_count,is_reply,is_retweet,is_quote,sentiment_label,sentiment_score
X,X,post,1847908285606731945,2024-10-20,"@iMehreenAlam When you talk about Saudi Arabians please choose if you mean the ruler family or its nation
Remember WorldCup in Qatar . I remember just as an example a Saudi citizen telling an israeli that hes not welcomed.
Thats one case of 100s that has happened 
Palestinians are loved ♥️",,https://x.com/PrimecutB28506/status/1847908285606731945,,,qatar,Qatar ruler,twitter,,,,,,0,3,,0,,Freedom First,PrimecutB28506,https://pbs.twimg.com/profile_images/1878884551650357248/JFon-QWV_normal.jpg,0.0,0.0,51.0,True,False,False,positive,0.8814392685890198
X,X,post,1847693679441461310,2024-10-19,"Soon #Birland Office in the State of Qatar
by Amb.Kingsley Ossai
قريبا فتح مكتب دولة #بيرلاند الرسمي في دولة قطر جاري إختيار نوع مكتب تمثيل أو اتصال او مكتب تجاري/ثقافي وقد تم تعيين الدبلوماسي السيد كينغسلي من اصل نيجيري لتمثلنا بعد عودته من الأمم المتحدة/نيويورك
@BirlandQatar https://t.co/Z92JB9IBZ7",,https://x.com/EHaiyawi/status/1847693679441461310,,,qatar,Qatar ruler,twitter,,,,,,3,14,Birland (Bir Tawil) ,1,,Emir Haiyawi Birland Ruler حاكم بيرلاند,EHaiyawi,https://pbs.twimg.com/profile_images/1820955725113303040/8xxBW8DU_normal.jpg,1.0,1.0,486.0,False,False,False,negative,0.9864071011543274
X,X,post,1847635198445572150,2024-10-19,"Qatar’s ruler urges implementation of UN resolution 1701 a comprehensive solution for Gaza, Lebanon https://t.co/wKQrN46ZL2 #YaLibnan #Lebanon",,https://x.com/EyeonLebanon/status/1847635198445572150,,,qatar,Qatar ruler,twitter,,,,,,0,0,,0,,EyeonLebanon,EyeonLebanon,https://pbs.twimg.com/profile_images/1671868520039165953/znhOIs9u_normal.jpg,0.0,0.0,31.0,False,False,False,negative,0.9675384759902954
X,X,post,1847338773966946716,2024-10-18,Qatar’s Ruler Says His Nation Will Vote On Abandoning Legislative Polls | The West Asia Post https://t.co/4pWzqzvFEN,,https://x.com/9ja_breed/status/1847338773966946716,,,qatar,Qatar ruler,twitter,,,,,,0,0,,0,,9ja Breed,9ja_breed,https://pbs.twimg.com/profile_images/378800000706138720/c55d5b5d9b357b2397fe460af5023ff0_normal.jpeg,0.0,0.0,6.0,False,False,False,negative,0.9984022974967957
X,X,post,1847292963808067738,2024-10-18,"#TheWestAsiaPost | Qatar considers scrapping legislative elections: After just one poll, Qatar's ruler announces a national vote on abandoning democratic elections.

A surprising turn in the country's brief democratic journey

@esha_hanspal tells you more

Watch more at https://t.co/qsP82pHwDC",,https://x.com/WIONews/status/1847292963808067738,,,qatar,Qatar ruler,twitter,,,,,,2,5,India,1,,WION,WIONews,https://pbs.twimg.com/profile_images/875597226747207681/0jkhMbbB_normal.jpg,1.0,0.0,1652.0,False,False,False,positive,0.9781140089035034
X,X,post,1847236165352505764,2024-10-18,"In the contest to head #Hamas now, #Qatar's Al #Thani has the biggest chance of winning the coveted office:😇

cementing his role as 'de facto' global ruler of #slam in its most ""pure"" form,

as the #martyr #Sinwar - now fulfilling his duty to 72 virgins - would have wanted it.😇",,https://x.com/causetrinity/status/1847236165352505764,,,qatar,Qatar ruler,twitter,,,,,,0,0,Europe,0,,Koos Nolst Trenite,causetrinity,https://pbs.twimg.com/profile_images/378800000555204320/a1fad8fde4f2e39ee156f26ae70806e4_normal.jpeg,0.0,0.0,291.0,False,False,True,positive,0.9973884224891663
X,X,post,1846954672243777865,2024-10-17,"😆😆😆 sure. 
Look at the actions we’re taking against terrorists; we are actively working to stop terrorism around us. Some of Iran’s top leaders are expressing a desire for the regime to end, while Qatar’s ruler has announced that the nation will vote on discontinuing legislative elections. The ruler of qatar is scary 😂😂.",,https://x.com/eduardosantos11/status/1846954672243777865,,,qatar,Qatar ruler,twitter,,,,,,0,0,,0,,Eduardo 🇺🇸🇮🇱 ✡︎,eduardosantos11,https://pbs.twimg.com/profile_images/1880782165392142337/6cCJ5gTQ_normal.jpg,0.0,0.0,16.0,True,False,False,negative,0.8269343972206116
X,X,post,1846911871380504855,2024-10-17,#Qatar ruler says his nation will vote on abandoning legislative elections after just one poll https://t.co/PWMVYEzZj9 #Parliament,,https://x.com/KEDeveaux/status/1846911871380504855,,,uk,Qatar ruler,twitter,,,,,,0,0,"Halifax, Canada",0,,Kevin Deveaux,KEDeveaux,https://pbs.twimg.com/profile_images/3539860341/4eef5d801e1d2b7a4a61a1c56e9bf452_normal.jpeg,0.0,0.0,14.0,False,False,False,negative,0.998475968837738
X,X,post,1846712101441622241,2024-10-17,"Qatar’s ruler says his nation will vote on abandoning legislative elections after just one poll.
https://t.co/jEAFXpbfeO",,https://x.com/MediaResonator/status/1846712101441622241,,,qatar,Qatar ruler,twitter,,,,,,0,0,"Warsaw, IN",2,,The Judge and the Jury,MediaResonator,https://pbs.twimg.com/profile_images/829331585522659329/t-UZ9FiX_normal.jpg,2.0,0.0,4.0,False,False,False,negative,0.9969148635864258
X,X,post,1846670997786595757,2024-10-16,"Qatar’s ruler says his nation will vote on abandoning legislative elections after just one poll
https://t.co/Ob6WvelkVo",,https://x.com/CharlesBLedford/status/1846670997786595757,,,qatar,Qatar ruler,twitter,,,,,,0,0,"Hawthorne,FL",0,,Charles B. Ledford,CharlesBLedford,https://pbs.twimg.com/profile_images/722352711526703104/Ru5YIOWt_normal.jpg,0.0,0.0,5.0,False,False,False,negative,0.9983752965927124
X,X,post,1846434510113472908,2024-10-16,Qatar’s ruler says his nation will vote on abandoning legislative elections after just one poll: Qatar’s ruling emir said that the country will hold a referendum on ending a short-lived experiment in electing members of the country’s advisory Shura Council https://t.co/thyPPj0qSx,,https://x.com/glykosymoritis/status/1846434510113472908,,,qatar,Qatar ruler,twitter,,,,,,0,0,Dublin,0,,glyko symoritis🎗️,glykosymoritis,https://pbs.twimg.com/profile_images/1857299454811897856/Y33mN7Y__normal.jpg,0.0,0.0,74.0,False,False,False,negative,0.9947911500930786
X,X,post,1846424442781458676,2024-10-16,Qatar’s ruler says his nation will vote on abandoning legislative elections https://t.co/U0YXucPSr8,,https://x.com/billmorill/status/1846424442781458676,,,us,Qatar ruler,twitter,,,,,,0,0,Florida,0,,REX Bill Morill 💫 🇮🇹 🇫🇷 🇳🇬,billmorill,https://pbs.twimg.com/profile_images/1686125606734356481/UEWoRkEO_normal.jpg,0.0,0.0,19.0,False,False,False,negative,0.9967451095581055
X,X,post,1846265893225222309,2024-10-15,@almayassahamad Dearest HE. Sheikha Mayassa Bint Hamad Al Thani chairperson of Qatar Museum most beautiful picture of HH. Sheikh Tamim bin Hamad Al Thani Amir of Qatar 🇶🇦 HH. Sheikh Hamad Bin khalifa Al Thani Former Ruler Qatar 🇶🇦 Mohammed 🇺🇸🌹🇶🇦,,https://x.com/Mohamme03741280/status/1846265893225222309,,,qatar,Qatar ruler,twitter,,,,,,1,2,,0,,Mohammed Mahmood,Mohamme03741280,https://pbs.twimg.com/profile_images/1183949837286420482/tap35suX_normal.jpg,0.0,0.0,90.0,True,False,False,positive,0.999488353729248
X,X,post,1846159853372236027,2024-10-15,"@LeightonJenkins Funny that because the ruler of Qatar is popping over. He is mates with Lord Alli, who is busom buddoes with Keir.

1st UK Caliphate?",,https://x.com/SHIREBROOK97960/status/1846159853372236027,,,uk,Qatar ruler,twitter,,,,,,1,1,"SHIREBROOK, DERBYSHIRE, UK",0,,SHIREBROOK PHANTOM,SHIREBROOK97960,https://pbs.twimg.com/profile_images/1865070263466946563/a9zRZaEJ_normal.jpg,0.0,0.0,21.0,True,False,False,positive,0.9766978621482849
X,X,post,1846141633101697311,2024-10-15,"@MahyarTousi 
So the ruler of Qatar is popping over to see Charlie boy.
How cosy.
Arranged by Alli, who had a chat with his BF Stammer, who had a word with the NWO King to entertain him. Sadly only one goat will be allowed though",,https://x.com/SHIREBROOK97960/status/1846141633101697311,,,uk,Qatar ruler,twitter,,,,,,0,1,"SHIREBROOK, DERBYSHIRE, UK",0,,SHIREBROOK PHANTOM,SHIREBROOK97960,https://pbs.twimg.com/profile_images/1865070263466946563/a9zRZaEJ_normal.jpg,0.0,0.0,12.0,False,False,False,negative,0.9913137555122375
X,X,post,1846140278324744218,2024-10-15,"So the ruler of Qatar is popping over to see King.
Lord Alli has ties with the country, add in Stammer and the King.

How nice eh",,https://x.com/SHIREBROOK97960/status/1846140278324744218,,,uk,Qatar ruler,twitter,,,,,,0,1,"SHIREBROOK, DERBYSHIRE, UK",0,,SHIREBROOK PHANTOM,SHIREBROOK97960,https://pbs.twimg.com/profile_images/1865070263466946563/a9zRZaEJ_normal.jpg,0.0,0.0,27.0,False,False,False,positive,0.9994762539863586
X,X,post,1846120219262980565,2024-10-15,"🇶🇦 Qatar ruler reverses decision to elect two-thirds of Shura Council, proposes constitutional amendment to make the body fully appointed.

“The Shura Council is not a representative parliament in a democratic system,” Sheikh Tamim said, adding the election was an “experiment”.",,https://x.com/ahmed/status/1846120219262980565,,,qatar,Qatar ruler,twitter,,,,,,14,24,the internet,2,,Ahmed Al Omran,ahmed,https://pbs.twimg.com/profile_images/1832092882259292160/e3TweJuH_normal.jpg,2.0,2.0,11731.0,False,False,False,negative,0.9863423705101013
X,X,post,1845595761569923215,2024-10-13,"@mehdirhasan You need to read the news to us in Korean, the north Korean one dialect, with a big portrait of Al Thani the ruler of Qatar, on the back",,https://x.com/ShlomiEng/status/1845595761569923215,,,qatar,Qatar ruler,twitter,,,,,,0,0,Israel,0,,Shlomi Shaul 🟠,ShlomiEng,https://pbs.twimg.com/profile_images/1906635697231949824/6OevTlDO_normal.jpg,0.0,0.0,852.0,True,False,False,positive,0.977447509765625
X,X,post,1844490562331869286,2024-10-10,"International Muslim Scholars instigate Muslims not to listen to any ruler who stops them from supporting the mujahideen fighting #Israel.
One day, #Qatar and #Turkey’s support of these Islamists will backfire on Doha and Ankara.",,https://x.com/hahussain/status/1844490562331869286,,,us,Qatar ruler,twitter,,,,,,9,46,"Washington, DC",5,,Hussain Abdul-Hussain,hahussain,https://pbs.twimg.com/profile_images/1598307503812509697/ZjKkQbDc_normal.jpg,5.0,1.0,6467.0,False,False,True,neutral,0.5093043446540833
X,X,post,1844217333113553003,2024-10-10,"@AmyMek Yes Islam is compatible only in the countries like UAE, KSA, Oman, Kuwait, Qatar, Jordan and China where its handled by proper and strict discipline or a ruler..",,https://x.com/vikk0007/status/1844217333113553003,,,qatar,Qatar ruler,twitter,,,,,,1,29,Global citizen,1,,Vik k 🌞🌙⭐️🔥🌅🌫🐥🏹,vikk0007,https://pbs.twimg.com/profile_images/1690803212213948416/fgOJ5eNZ_normal.jpg,1.0,0.0,2791.0,True,False,False,positive,0.930327832698822
X,X,post,1843530187633504340,2024-10-08,@Faisalsyed44 @T_A_backup @MOEUAEofficial @tc_mohe @MOEKUWAIT @Qatar_Edu @MoeBahrain 🤔,,https://x.com/A2h_01/status/1843530187633504340,,,qatar,Qatar ruler,twitter,,,,,,0,0,,0,,Royal Ruler 𝕏,A2h_01,https://pbs.twimg.com/profile_images/1765370933282324480/LoNdj-sv_normal.jpg,0.0,0.0,13.0,True,False,False,negative,0.9828776121139526
X,X,post,1843412070815150309,2024-10-07,"The State of #Birland appinted H.E.Amb.Dr. KINGSLEY CHIMDI OSSAI as Representative in the Stete of #Qatar
تم تعيين لدولة مملكة #بيرلاند ممثلنا في دولة #قطر الدكتور كينغسلي شيمدي أوساي
https://t.co/6PrYo3vJcO
  🟦♧🟩 https://t.co/w0yuLNr7br",,https://x.com/EHaiyawi/status/1843412070815150309,,,qatar,Qatar ruler,twitter,,,,,,2,7,Birland (Bir Tawil) ,1,,Emir Haiyawi Birland Ruler حاكم بيرلاند,EHaiyawi,https://pbs.twimg.com/profile_images/1820955725113303040/8xxBW8DU_normal.jpg,1.0,0.0,364.0,False,False,False,negative,0.9836433529853821
X,X,post,1843371813373645003,2024-10-07,@T_A_backup @MOEUAEofficial @tc_mohe @MOEKUWAIT @Qatar_Edu @MoeBahrain https://t.co/vUFcZ6N4xJ,,https://x.com/A2h_01/status/1843371813373645003,,,qatar,Qatar ruler,twitter,,,,,,0,1,,1,,Royal Ruler 𝕏,A2h_01,https://pbs.twimg.com/profile_images/1765370933282324480/LoNdj-sv_normal.jpg,1.0,0.0,87.0,True,False,False,negative,0.9931615591049194
X,X,post,1843131653180571874,2024-10-07,"@LAC08218357 @LuciferianPope @ohhitssami @BobPM @fredforthemets @runtari13 @SassyKinda9471 @antoun_michael @Popeyetheonly @dsisme48 @ringoohere @Schulla007 @Mobisax23 America is no longer the ruler of the free world because America is no longer free itself , it has been sold out by corrupt people for power and money and to hell with the citizens of the country  Qatar , Iran and Russia mean more to them https://t.co/prx7MJwK91",,https://x.com/rose_noone13392/status/1843131653180571874,,,us,Qatar ruler,twitter,,,,,,3,11,"Northern Ireland, United Kingd",4,,Rose Ann Noone🎗️🧡🧡🧡,rose_noone13392,https://pbs.twimg.com/profile_images/1824447808776138753/j-bWB5Wp_normal.jpg,4.0,0.0,244.0,True,False,False,negative,0.9925811290740967
X,X,post,1843077084861837341,2024-10-06,"@MemaY85889 @AidanSimardone UAE, Syria ""Assad"", Iran

Sisi, Mohammed bin Salman, the ruler of Jordan, Erdogan, the ruler of Morocco, the ruler of Qatar",,https://x.com/CactusGirlll/status/1843077084861837341,,,qatar,Qatar ruler,twitter,,,,,,0,2,Egypt 🇪🇬 || Middle East ,4,,Cactus 🌵,CactusGirlll,https://pbs.twimg.com/profile_images/1829030606879014912/BCg0e4J-_normal.jpg,4.0,0.0,171.0,True,False,False,positive,0.8492648005485535
X,X,post,1842993797795606915,2024-10-06,"@JewishWarrior13 Also forgot to add that weak-willed Macron can be bought, so expect him to be a mouthpiece for Qatar's ruling emir. In February 2024, Qatar's ruler pledged 10 billion euros between 2024 to 2030 for key sectors of France's economy. 

https://t.co/GwCUPzZ4av",,https://x.com/ProjectAccords/status/1842993797795606915,,,qatar,Qatar ruler,twitter,,,,,,0,0,Global,1,,A.Peres,ProjectAccords,https://pbs.twimg.com/profile_images/1212405781070368773/KM7bdxDN_normal.jpg,1.0,0.0,37.0,True,False,False,negative,0.9979047775268555
X,X,post,1842943714555269188,2024-10-06,@qastudion @IKON1436 As for the rest I already provided the proofs where he defends the egyptian ruler and he's even willing to do what opposes his Madkhali ideology and criticize the kafir ruler of Qatar and Turkey in order to defend Sisi.,,https://x.com/akhandalusi/status/1842943714555269188,,,qatar,Qatar ruler,twitter,,,,,,0,0,,0,,Unknown Akh,akhandalusi,https://pbs.twimg.com/profile_images/1870248087551094784/iALWRvVc_normal.jpg,0.0,0.0,65.0,True,False,False,negative,0.9845241904258728
X,X,post,1842626729984049210,2024-10-05,"@gershonbaskin You have to add that Hamas cannot remain as ruler of Gaza. They can have safe passage to some terrorist supporting country, like Qatar.",,https://x.com/operatwitt/status/1842626729984049210,,,us,Qatar ruler,twitter,,,,,,0,2,Italy,0,,operatwitt,operatwitt,https://pbs.twimg.com/profile_images/1667530735417274369/fuYeBXjW_normal.jpg,0.0,0.0,65.0,True,False,False,negative,0.9612821936607361
X,X,post,1841542958023352780,2024-10-02,"For the handsome and enigmatic ruler of Qatar, with all the influence you have &amp; all the resources at your disposal, where are you?  Qatar &amp; Israel funded Hamas for so many years against Yasser Arafat.  You are quiet in your grand palace, whilst women &amp; kids are blown up daily",,https://x.com/THECEOSTOCKS/status/1841542958023352780,,,us,Qatar ruler,twitter,,,,,,0,0,Cayman Islands,0,,The CEO,THECEOSTOCKS,https://pbs.twimg.com/profile_images/1315079710582411269/dI4Kq8EM_normal.jpg,0.0,0.0,41.0,False,False,False,neutral,0.5126335620880127
X,X,post,1841477379186651488,2024-10-02,@hahussain I bet that this guy would have fled Qatar long time ago hadn’t been for the American airbase in Qatar that is protecting him and his ruler.,,https://x.com/CAIRBuster/status/1841477379186651488,,,us,Qatar ruler,twitter,,,,,,0,0,United States,0,,raid mohammad,CAIRBuster,https://pbs.twimg.com/profile_images/1812305443743547392/4m0z-v3a_normal.jpg,0.0,0.0,21.0,True,False,False,negative,0.9963085055351257
X,X,post,1841214405532385612,2024-10-01,@ry_metzger THE EMIR (Ruler) of Qatar. Crushed it at Royal Ascot too. Assembled a very well respected team of advisors here and abroad.,,https://x.com/RamiroRestrepo/status/1841214405532385612,,,qatar,Qatar ruler,twitter,,,,,,0,4,"Key Biscayne, FL",1,,Ramiro A. Restrepo,RamiroRestrepo,https://pbs.twimg.com/profile_images/1776098650323578880/SnC9U7_9_normal.jpg,1.0,0.0,314.0,True,False,False,positive,0.9401913285255432
X,X,post,1841207950746272033,2024-10-01,"Being a Muslim, I am very embarrassed how the west is supporting Israel on the front foot, and our Arab and other Muslim rulers have become silent spectators, so far no muslim ruler has come to any statement.
#Iran #لبنان
@qatar @KingSalman @RTErdogan @OIC_OCI",,https://x.com/Arbazkh0N/status/1841207950746272033,,,qatar,Qatar ruler,twitter,,,,,,1,1,"Islamabad, Pakistan",0,,Arbaz Khan Durrani 🇵🇰,Arbazkh0N,https://pbs.twimg.com/profile_images/1853504903890788352/SYkVOUV__normal.jpg,0.0,0.0,202.0,False,False,False,negative,0.9899165034294128
X,X,post,1840811310327452028,2024-09-30,"@Z4M4IIN @FarisHammadi Sad. But that is why going against ur Muslim ruler is Haram(khuruj). We never learn. Should they now do the same in U.A.E Qatar Saudi,so we can all be a dump hole. Such images will continue like in Somalia for nearly 40yrs now it’s been,for decades. Is that what u want for u.a.e",,https://x.com/sagalJabarti/status/1840811310327452028,,,qatar,Qatar ruler,twitter,,,,,,0,0,,4,,Lagas,sagalJabarti,https://pbs.twimg.com/profile_images/1064436391747166208/vqd4Fslq_normal.jpg,4.0,3.0,2729.0,True,False,False,negative,0.9978964328765869
